Regional,Elemento,Rodovia,Levantamento,Km,Extensão (m),Dimensão (m),Tipo,Latitude-montante,Longitude-montante,Latitude-jusante,Longitude-jusante
CGR 11,Bueiro,SP 310,01/06/2023,"642,9200","17,00","0,60",Bueiro Simples Tubular de Concreto,"-20,5302850","-51,2557070","-20,5303340","-51,2558580"
CGR 11,Bueiro,SP 310,08/01/2025,"644,0000","16,00","2,00",Bueiro Simples Celular de Concreto,"-20,5242820","-51,2633930","-20,5242680","-51,2632630"
CGR 11,Bueiro,SP 310,08/01/2025,"644,0500","19,90","2,00",Bueiro Simples Celular de Concreto,"-20,5153950","-51,2752630","-20,5237250","-51,2641130"
CGR 11,Bueiro,SP 310,01/06/2023,"645,6300","16,10","2,00",Bueiro Simples Celular de Concreto,"-20,5155350","-51,2753870","-20,5153930","-51,2752680"
CGR 11,Bueiro,SP 310,01/06/2023,"648,2500","15,90","2,00",Bueiro Simples Celular de Concreto,"-20,4942750","-51,2860180","-20,4942380","-51,2859990"
CGR 11,Bueiro,SP 310,01/06/2023,"648,3000","16,00","1,50",Bueiro Triplo Tubular de Concreto,"-20,4936790","-51,2860870","-20,4938130","-51,2862740"
CGR 11,Bueiro,SP 310,01/06/2023,"649,0500","13,90","0,60",Bueiro Simples Tubular de Concreto,"-20,4876000","-51,2894030","-20,4874720","-51,2893270"
CGR 11,Bueiro,SP 310,01/06/2023,"649,7200","14,10","2,00",Bueiro Simples Celular de Concreto,"-20,4822570","-51,2920670","-20,4822880","-51,2922580"
CGR 11,Bueiro,SP 310,01/06/2023,"651,4500","19,00","0,60",Bueiro Simples Tubular de Concreto,"-20,4690210","-51,2993620","-20,4689550","-51,2991910"
CGR 11,Bueiro,SP 310,01/06/2023,"652,5100","19,50","1,00",Bueiro Simples Tubular de Concreto,"-20,4600840","-51,3041820","-20,4600070","-51,3039920"
CGR 11,Bueiro,SP 310,01/06/2023,"653,4500","143,00","0,80",Bueiro Simples Tubular de Concreto,"-20,4527340","-51,3074450","-20,4534420","-51,3083450"
CGR 11,Bueiro,SP 310,01/06/2023,"654,6000","82,00","0,80",Bueiro Simples Tubular de Concreto,"-20,4501550","-51,3171920","-20,4499750","-51,3177150"
CGR 11,Bueiro,SP 310,01/06/2023,"655,1000","21,70","1,50",Bueiro Duplo Tubular de Concreto,"-20,4457590","-51,3221210","-20,4459100","-51,3222930"
CGR 11,Bueiro,SP 310,01/06/2023,"655,9900","21,70","2,00",Bueiro Simples Tubular de Concreto,"-20,4387730","-51,3235150","-20,4388350","-51,3236600"
CGR 11,Bueiro,SP 310,01/06/2023,"657,4500","14,40","0,60",Bueiro Simples Tubular de Concreto,"-20,4266130","-51,3261910","-20,4265850","-51,3260050"
CGR 11,Bueiro,SP 563,07/06/2023,"162,0300","15,00","2,00",Bueiro Simples Celular de Concreto,"-21,2115900","-51,4919200","-21,2115400","-51,4920800"
CGR 11,Bueiro,SP 563,07/06/2023,"164,1000","14,60","2,00",Bueiro Simples Celular de Concreto,"-21,1958300","-51,4869300","-21,1958600","-51,4867900"
CGR 11,Bueiro,SP 563,07/06/2023,"165,8000","21,00","0,80",Bueiro Simples Tubular de Concreto,"-21,1797300","-51,4816200","-21,1795100","-51,4815400"
CGR 11,Bueiro,SP 563,07/06/2023,"166,0000","20,50","0,80",Bueiro Simples Tubular de Concreto,"-21,1768320","-51,4807000","-21,1769940","-51,4808740"
CGR 11,Bueiro,SP 563,07/06/2023,"166,2000","19,90","0,60",Bueiro Simples Tubular de Concreto,"-21,1761190","-51,4804280","-21,1763810","-51,4805350"
CGR 11,Bueiro,SP 563,07/06/2023,"166,9000","13,50","2,00",Bueiro Simples Celular de Concreto,"-21,1699720","-51,4783560","-21,1699440","-51,4784910"
CGR 11,Bueiro,SP 563,07/06/2023,"167,0000","29,80","0,60",Bueiro Simples Tubular de Concreto,"-21,1672190","-51,4773070","-21,1683460","-51,4781590"
CGR 11,Bueiro,SP 563,07/06/2023,"169,0500","15,80","0,80",Bueiro Simples Tubular de Concreto,"-21,1511590","-51,4723730","-21,1511870","-51,4721990"
CGR 11,Bueiro,SP 563,07/06/2023,"169,5000","15,60","0,80",Bueiro Simples Tubular de Concreto,"-21,1473320","-51,4709250","-21,1473140","-51,4711370"
CGR 11,Bueiro,SP 563,07/06/2023,"170,4000","14,50","2,00",Bueiro Simples Celular de Concreto,"-21,1401110","-51,4686010","-21,1400740","-51,4687360"
CGR 11,Bueiro,SP 563,07/06/2023,"172,2000","18,70","0,80",Bueiro Simples Tubular de Concreto,"-21,1232390","-51,4630200","-21,1231570","-51,4631840"
CGR 11,Bueiro,SP 563,07/06/2023,"176,0000","13,30","2,00",Bueiro Simples Celular de Concreto,"-21,0910570","-51,4523980","-21,0910200","-51,4525130"
CGR 11,Bueiro,SP 563,07/06/2023,"176,6000","18,00","0,80",Bueiro Simples Tubular de Concreto,"-21,0854500","-51,4506960","-21,0854510","-51,4504750"
CGR 11,Bueiro,SP 563,07/06/2023,"176,9500","16,15","0,80",Bueiro Simples Tubular de Concreto,"-21,0827780","-51,4498020","-21,0828870","-51,4496490"
CGR 11,Bueiro,SP 563,07/06/2023,"179,7000","14,00","2,00",Bueiro Simples Celular de Concreto,"-21,0593790","-51,4418680","-21,0593430","-51,4420120"
CGR 11,Bueiro,SP 563,07/06/2023,"183,1000","15,95","2,00",Bueiro Simples Celular de Concreto,"-21,0300300","-51,4323120","-21,0300930","-51,4321480"
CGR 11,Bueiro,SP 563,07/06/2023,"184,6000","18,20","0,60",Bueiro Simples Tubular de Concreto,"-21,0182840","-51,4285920","-21,0181310","-51,4284570"
CGR 11,Bueiro,SP 563,07/06/2023,"184,7000","45,10","0,60",Bueiro Simples Tubular de Concreto,"-21,0174360","-51,4282240","-21,0169570","-51,4280590"
CGR 11,Bueiro,SP 563,07/06/2023,"187,1000","13,40","0,60",Bueiro Simples Tubular de Concreto,"-20,9954260","-51,4206850","-20,9953530","-51,4208200"
CGR 11,Bueiro,SP 563,07/06/2023,"187,1000","13,50","0,60",Bueiro Simples Tubular de Concreto,"-20,9950650","-51,4203670","-20,9955250","-51,4208780"
CGR 11,Bueiro,SP 563,07/06/2023,"187,1000","49,40","0,60",Bueiro Simples Tubular de Concreto,"-20,9951730","-51,4207900","-20,9952640","-51,4206170"
CGR 11,Bueiro,SP 563,07/06/2023,"187,6000","18,20","0,80",Bueiro Simples Tubular de Concreto,"-20,9910840","-51,4191820","-20,9910560","-51,4194420"
CGR 11,Bueiro,SP 563,07/06/2023,"188,2000","18,10","0,80",Bueiro Simples Tubular de Concreto,"-20,9860090","-51,4177530","-20,9860910","-51,4175710"
CGR 11,Bueiro,SP 563,07/06/2023,"189,9500","14,30","2,00",Bueiro Simples Celular de Concreto,"-20,9719890","-51,4092200","-20,9720980","-51,4091140"
CGR 11,Bueiro,SP 563,07/06/2023,"191,3000","17,50","1,20",Bueiro Simples Tubular de Concreto,"-20,9628540","-51,4018170","-20,9628900","-51,4016440"
CGR 11,Bueiro,SP 563,07/06/2023,"191,8000","14,00","2,00",Bueiro Simples Celular de Concreto,"-20,9588140","-51,3983910","-20,9586960","-51,3984970"
CGR 11,Bueiro,SP 563,07/06/2023,"192,7000","14,00","2,00",Bueiro Simples Celular de Concreto,"-20,9532220","-51,3938940","-20,9531770","-51,3940190"
CGR 11,Bueiro,SP 563,01/06/2023,"197,2500","20,10","0,60",Bueiro Simples Tubular de Concreto,"-20,9195110","-51,3676950","-20,9196450","-51,3679050"
CGR 11,Bueiro,SP 563,01/06/2023,"197,3000","12,50","0,60",Bueiro Simples Tubular de Concreto,"-20,9193210","-51,3675570","-20,9191600","-51,3674940"
CGR 11,Bueiro,SP 563,01/06/2023,"197,3500","60,00","0,60",Bueiro Simples Tubular de Concreto,"-20,9184180","-51,3676330","-20,9187650","-51,3675230"
CGR 11,Bueiro,SP 563,01/06/2023,"197,4500","12,50","0,60",Bueiro Simples Tubular de Concreto,"-20,9182550","-51,3671240","-20,9184510","-51,3671750"
CGR 11,Bueiro,SP 563,01/06/2023,"199,4000","50,00","2,00",Bueiro Simples Tubular de Concreto,"-20,9015890","-51,3606900","-20,9015890","-51,3606900"
CGR 11,Bueiro,SP 563,01/06/2023,"200,0500","17,00","2,00",Bueiro Simples Tubular de Concreto,"-20,8957530","-51,3583100","-20,8958780","-51,3580380"
CGR 11,Bueiro,SP 563,01/06/2023,"201,3000","16,50","2,00",Bueiro Simples Tubular de Concreto,"-20,8861070","-51,3544240","-20,8861810","-51,3542520"
CGR 11,Bueiro,SP 563,01/06/2023,"202,3000","100,00","2,00",Bueiro Simples Tubular de Concreto,"-20,8771780","-51,3508910","-20,8764400","-51,3499220"
CGR 11,Bueiro,SP 563,01/06/2023,"203,1000","16,40","2,00",Bueiro Simples Tubular de Concreto,"-20,8721450","-51,3445670","-20,8720200","-51,3446070"
CGR 11,Bueiro,SP 563,01/06/2023,"205,4000","17,00","2,00",Bueiro Duplo Tubular de Concreto,"-20,8600370","-51,3277910","-20,8598890","-51,3279210"
CGR 11,Bueiro,SP 563,06/12/2024,"209,0100","17,00","1,20",Bueiro Duplo Tubular de Concreto,"-20,8395860","-51,2996000","-20,8393390","-51,2997860"
CGR 11,Bueiro,SP 563,01/06/2023,"209,2000","16,90","1,20",Bueiro Duplo Tubular de Concreto,"-20,8387900","-51,2988480","-20,8389710","-51,2987520"
CGR 11,Bueiro,SP 563,06/12/2024,"209,4500","17,00","2,00",Bueiro Simples Celular de Concreto,"-20,8365730","-51,2955300","-20,8364120","-51,2956090"
CGR 11,Bueiro,SP 563,06/12/2024,"209,6500","17,00","1,00",Bueiro Duplo Tubular de Concreto,"-20,8360950","-51,2947540","-20,8359750","-51,2951070"
CGR 11,Bueiro,SP 563,01/06/2023,"212,7000","17,10","0,80",Bueiro Simples Tubular de Concreto,"-20,8186300","-51,2721700","-20,8186300","-51,2721700"
CGR 11,Bueiro,SP 563,31/05/2023,"220,1400","13,90","0,80",Bueiro Simples Tubular de Concreto,"-20,7654170","-51,2641980","-20,7654240","-51,2643870"
CGR 11,Bueiro,SP 563,31/05/2023,"231,1900","13,00","0,80",Bueiro Simples Tubular de Concreto,"-20,6684080","-51,3111950","-20,6686370","-51,3115170"
CGR 11,Bueiro,SP 563,31/05/2023,"234,9000","13,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6453810","-51,3108220","-20,6453200","-51,3109340"
CGR 11,Bueiro,SP 563,31/05/2023,"238,6200","16,90","0,80",Bueiro Duplo Tubular de Concreto,"-20,6131300","-51,3008540","-20,6132640","-51,3009550"
CGR 11,Bueiro,SP 563,31/05/2023,"241,3000","15,90","1,50",Bueiro Simples Tubular de Concreto,"-20,5970900","-51,2957450","-20,5969300","-51,2959530"
CGR 11,Bueiro,SP 563,31/05/2023,"245,6400","16,70","2,00",Bueiro Simples Tubular de Concreto,"-20,5545440","-51,2750520","-20,5441170","-51,2665550"
CGR 11,Bueiro,SP 563,31/05/2023,"247,1000","16,10","2,00",Bueiro Simples Tubular de Concreto,"-20,5440680","-51,2667020","-20,5441170","-51,2667020"
CGR 11,Bueiro,SP 595,29/05/2023,"1,7000","12,00","2,00",Bueiro Simples Celular de Concreto,"-20,7851090","-51,5548030","-20,7851090","-51,5548030"
CGR 11,Bueiro,SP 595,29/05/2023,"3,1000","12,00","2,00",Bueiro Simples Celular de Concreto,"-20,7739220","-51,5486850","-20,7737260","-51,5488280"
CGR 11,Bueiro,SP 595,29/05/2023,"3,2600","12,00","0,80",Bueiro Simples Tubular de Concreto,"-20,7725220","-51,5481850","-20,7735930","-51,5486780"
CGR 11,Bueiro,SP 595,29/05/2023,"3,9000","13,10","2,00",Bueiro Triplo Celular de Concreto,"-20,7667600","-51,5450030","-20,7667070","-51,5451020"
CGR 11,Bueiro,SP 595,29/05/2023,"5,1000","12,50","2,00",Bueiro Simples Celular de Concreto,"-20,7579970","-51,5382070","-20,7580390","-51,5381120"
CGR 11,Bueiro,SP 595,29/05/2023,"7,9700","12,00","2,00",Bueiro Simples Celular de Concreto,"-20,7411260","-51,5192030","-20,7412270","-51,5191510"
CGR 11,Bueiro,SP 595,29/05/2023,"10,1000","12,40","2,00",Bueiro Simples Celular de Concreto,"-20,7305740","-51,5003980","-20,7304080","-51,5004870"
CGR 11,Bueiro,SP 595,29/05/2023,"11,4700","12,40","0,80",Bueiro Simples Tubular de Concreto,"-20,7245090","-51,4896600","-20,7246120","-51,4896170"
CGR 11,Bueiro,SP 595,29/05/2023,"12,4050","11,40","0,80",Bueiro Simples Tubular de Concreto,"-20,7197930","-51,4812890","-20,7199600","-51,4811580"
CGR 11,Bueiro,SP 595,29/05/2023,"13,1900","12,30","0,80",Bueiro Simples Tubular de Concreto,"-20,7169330","-51,4761930","-20,7170310","-51,4761310"
CGR 11,Bueiro,SP 595,29/05/2023,"14,2600","12,40","2,00",Bueiro Duplo Tubular Metálico,"-20,7119720","-51,4673330","-20,7120770","-51,4672610"
CGR 11,Bueiro,SP 595,29/05/2023,"16,0500","12,40","2,00",Bueiro Simples Celular de Concreto,"-20,6988250","-51,4568150","-20,6988250","-51,4568150"
CGR 11,Bueiro,SP 595,29/05/2023,"17,0000","11,90","0,60",Bueiro Simples Tubular de Concreto,"-20,6905800","-51,4519620","-20,6906400","-51,4518280"
CGR 11,Bueiro,SP 595,29/05/2023,"17,1000","12,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6894960","-51,4512850","-20,6898090","-51,4514120"
CGR 11,Bueiro,SP 595,29/05/2023,"17,7300","12,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6850320","-51,4486850","-20,6852300","-51,4485600"
CGR 11,Bueiro,SP 595,29/05/2023,"18,2000","11,80","0,80",Bueiro Simples Tubular de Concreto,"-20,6806280","-51,4460420","-20,6806730","-51,4459160"
CGR 11,Bueiro,SP 595,29/05/2023,"21,5000","12,00","0,80",Bueiro Simples Tubular de Concreto,"-20,6515680","-51,4453390","-20,6516070","-51,4452670"
CGR 11,Bueiro,SP 595,29/05/2023,"21,9200","23,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6491830","-51,4449740","-20,6484060","-51,4446240"
CGR 11,Bueiro,SP 595,29/05/2023,"22,2000","12,30","2,00",Bueiro Simples Celular de Concreto,"-20,6450160","-51,4441620","-20,6449990","-51,4440300"
CGR 11,Bueiro,SP 595,29/05/2023,"23,2000","12,30","2,00",Bueiro Simples Celular de Concreto,"-20,6361170","-51,4411650","-20,6361940","-51,4410350"
CGR 11,Bueiro,SP 595,29/05/2023,"23,8700","11,90","2,00",Bueiro Simples Celular de Concreto,"-20,6315510","-51,4388290","-20,6315880","-51,4386970"
CGR 11,Bueiro,SP 595,29/05/2023,"24,0400","15,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6295800","-51,4378550","-20,6300200","-51,4378380"
CGR 11,Bueiro,SP 595,29/05/2023,"24,2700","13,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6279320","-51,4368230","-20,6278590","-51,4369510"
CGR 11,Bueiro,SP 595,29/05/2023,"25,3000","15,10","2,00",Bueiro Simples Celular de Concreto,"-20,6190430","-51,4323240","-20,6190500","-51,4323700"
CGR 11,Bueiro,SP 595,29/05/2023,"27,1000","14,90","2,00",Bueiro Simples Celular de Concreto,"-20,6044810","-51,4249420","-20,6043980","-51,4249680"
CGR 11,Bueiro,SP 595,29/05/2023,"28,7000","14,00","0,60",Bueiro Simples Tubular de Concreto,"-20,5912960","-51,4182830","-20,5912540","-51,4183150"
CGR 11,Bueiro,SP 595,29/05/2023,"29,4000","15,00","3,00",Bueiro Simples Celular de Concreto,"-20,5857190","-51,4153290","-20,5855850","-51,4154200"
CGR 11,Bueiro,SP 595,29/05/2023,"29,5000","15,10","0,60",Bueiro Simples Tubular de Concreto,"-20,5848200","-51,4148530","-20,5847160","-51,4149910"
CGR 11,Bueiro,SP 595,29/05/2023,"30,1100","14,30","2,00",Bueiro Simples Celular de Concreto,"-20,5789920","-51,4119300","-20,5789340","-51,4120160"
CGR 11,Bueiro,SP 595,29/05/2023,"32,1000","16,40","2,00",Bueiro Triplo Celular de Concreto,"-20,5625760","-51,4035650","-20,5625400","-51,4036870"
CGR 11,Bueiro,SP 595,29/05/2023,"33,6700","16,10","0,80",Bueiro Simples Tubular de Concreto,"-20,5497750","-51,3970660","-20,5497980","-51,3972210"
CGR 11,Bueiro,SP 595,29/05/2023,"34,4000","16,00","2,00",Bueiro Simples Celular de Concreto,"-20,5427480","-51,3936190","-20,5428400","-51,3935370"
CGR 11,Bueiro,SP 595,29/05/2023,"38,6500","15,90","2,00",Bueiro Simples Celular de Concreto,"-20,5106910","-51,3772610","-20,5106700","-51,3773640"
CGR 11,Bueiro,SP 595,29/05/2023,"39,1000","15,90","2,00",Bueiro Simples Tubular Metálico,"-20,5063020","-51,3750240","-20,5062620","-51,3750840"
CGR 11,Bueiro,SP 595,29/05/2023,"40,4000","16,00","2,00",Bueiro Simples Celular de Concreto,"-20,4956110","-51,3695030","-20,4955860","-51,3695960"
CGR 11,Bueiro,SP 595,29/05/2023,"42,1000","13,00","2,00",Bueiro Simples Celular de Concreto,"-20,4814380","-51,3622950","-20,4813750","-51,3624080"
CGR 11,Bueiro,SP 595,29/05/2023,"43,1000","16,20","1,20",Bueiro Simples Tubular de Concreto,"-20,4728620","-51,3581000","-20,4731490","-51,3580500"
CGR 11,Bueiro,SP 595,29/05/2023,"44,8000","13,20","2,00",Bueiro Simples Celular de Concreto,"-20,4594820","-51,3511260","-20,4594820","-51,3511260"
CGR 11,Bueiro,SP 595,29/05/2023,"57,9000","15,90","1,80",Bueiro Simples Tubular de Concreto,"-20,4463660","-51,2889400","-20,4462660","-51,2890770"
CGR 11,Bueiro,SP 595,29/05/2023,"58,4500","16,10","0,80",Bueiro Simples Tubular de Concreto,"-20,4431580","-51,2834340","-20,4432850","-51,2833870"
CGR 11,Bueiro,SP 595,29/05/2023,"66,6100","15,90","1,50",Bueiro Simples Tubular de Concreto,"-20,4221270","-51,2097980","-20,4222710","-51,2098460"
CGR 11,Bueiro,SP 595,29/05/2023,"69,5000","16,00","2,00",Bueiro Simples Celular de Concreto,"-20,4219600","-51,1810220","-20,4218520","-51,1810220"
CGR 11,Bueiro,SP 595,29/05/2023,"72,1500","16,00","2,00",Bueiro Simples Celular de Concreto,"-20,4211980","-51,1563490","-20,4213420","-51,1563390"
CGR 11,Bueiro,SP 595,29/05/2023,"73,0000","16,00","0,80",Bueiro Simples Tubular de Concreto,"-20,4201040","-51,1470110","-20,4201040","-51,1470110"
CGR 11,Bueiro,SP 595,29/05/2023,"73,1000","15,50","2,00",Bueiro Simples Celular de Concreto,"-20,4200320","-51,1463790","-20,4199140","-51,1464650"
CGR 11,Bueiro,SP 595,29/05/2023,"75,3500","16,10","1,50",Bueiro Triplo Tubular de Concreto,"-20,4150770","-51,1265140","-20,4147190","-51,1265450"
CGR 11,Bueiro,SP 595,29/05/2023,"78,0000","15,80","2,00",Bueiro Simples Celular de Concreto,"-20,4068610","-51,1020180","-20,4067620","-51,1020660"
CGR 11,Bueiro,SP 595,29/05/2023,"78,1000","16,80","2,00",Bueiro Simples Celular de Concreto,"-20,4068610","-51,1020180","-20,4062930","-51,1007140"
CGR 11,Bueiro,SP 595,29/05/2023,"79,1000","16,00","2,00",Passagem Gado,"-20,4026830","-51,0924890","-20,4025750","-51,0925650"
CGR 11,Bueiro,SP 595,29/05/2023,"83,8900","15,90","2,00",Bueiro Simples Celular de Concreto,"-20,3796303","-51,0531370","-20,3795300","-51,0532330"
CGR 11,Bueiro,SPA 022/595,31/05/2023,"2,2700","13,70","2,00",Bueiro Duplo Celular de Concreto,"-20,6491510","-51,4656200","-20,6489650","-51,4657130"
CGR 11,Bueiro,SPA 022/595,31/05/2023,"2,5600","11,00","0,80",Bueiro Simples Tubular de Concreto,"-20,6489020","-51,4695130","-20,6490360","-51,4694920"
CGR 11,Bueiro,SPA 022/595,31/05/2023,"3,6800","11,90","0,60",Bueiro Simples Tubular de Concreto,"-20,6486160","-51,4801810","-20,6488030","-51,4801020"
CGR 11,Bueiro,SPA 022/595,31/05/2023,"5,2500","13,10","3,00",Bueiro Duplo Celular de Concreto,"-20,6484200","-51,4937360","-20,6484200","-51,4937360"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"0,0000","25,60","0,80",Bueiro Simples Tubular de Concreto,"-21,1211160","-51,4629660","-21,1209440","-51,4631290"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"0,6000","3,30","0,60",Bueiro Simples Tubular de Concreto,"-21,1191380","-51,4690650","-21,1191750","-51,4690260"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"0,8000","11,00","0,60",Bueiro Simples Tubular de Concreto,"-21,1183830","-51,4709110","-21,1185640","-51,4708350"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"0,8100","4,60","0,60",Bueiro Simples Tubular de Concreto,"-21,1184360","-51,4712960","-21,1184000","-51,4713640"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"0,9000","11,50","0,60",Bueiro Simples Tubular de Concreto,"-21,1180280","-51,4718920","-21,1182090","-51,4719510"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"1,2000","4,30","0,40",Bueiro Simples Tubular de Concreto,"-21,1173250","-51,4746050","-21,1173610","-51,4745190"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"1,3000","3,10","0,60",Bueiro Simples Tubular de Concreto,"-21,1169620","-51,4751240","-21,1169530","-51,4751720"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"1,4000","16,50","0,60",Bueiro Simples Tubular de Concreto,"-21,1166250","-51,4762020","-21,1167870","-51,4762980"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"1,6000","20,30","0,60",Bueiro Simples Tubular de Concreto,"-21,1162500","-51,4778760","-21,1161400","-51,4781260"
CGR 11,Bueiro,SPA 172/563,07/06/2023,"1,6800","5,10","0,60",Bueiro Simples Tubular de Concreto,"-21,1159220","-51,4787130","-21,1159670","-51,4785970"
CGR 11,Bueiro,SPA 605/310,06/06/2023,"0,1000","7,00","1,20",Bueiro Simples Tubular de Concreto,"-20,6214140","-50,9318350","-20,6214400","-50,9316650"
CGR 11,Bueiro,SPA 605/310,26/02/2025,"0,9000","12,00","1,00",Bueiro Simples Tubular de Concreto,"-20,6279770","-50,9340160","-20,6280370","-50,9338210"
CGR 11,Bueiro,SPA 605/310,06/06/2023,"2,2000","7,00","1,00",Bueiro Simples Tubular de Concreto,"-20,6750030","-50,9248550","-20,6318570","-50,9318570"
CGR 11,Bueiro,SPA 605/310,26/02/2025,"2,8000","12,00","1,00",Bueiro Simples Tubular de Concreto,"-20,6457770","-50,9300140","-20,6458590","-50,9298040"
CGR 11,Bueiro,SPA 605/310,06/06/2023,"2,9000","12,00","0,60",Bueiro Simples Tubular de Concreto,"-20,6465950","-50,9296860","-20,6467000","-50,9296730"
CGR 11,Bueiro,SPA 605/310,26/02/2025,"6,2000","12,00","2,00",Ovóide,"-20,4027890","-50,5525370","-20,6743810","-50,9234860"
CGR 11,Bueiro,SPA 621/310,31/05/2023,"0,2000","14,90","0,60",Bueiro Simples Tubular de Concreto,"-20,6259340","-51,0877430","-20,6259120","-51,0875800"
CGR 11,Bueiro,SPA 621/310,14/01/2025,"0,2750","14,90","0,60",Bueiro Simples Tubular de Concreto,"-20,6348730","-51,0929390","-20,6346960","-51,0928760"
CGR 11,Bueiro,SPA 621/310,31/05/2023,"1,6000","68,00","0,80",Bueiro Triplo Tubular de Concreto,"-20,6367500","-51,0943080","-20,6373740","-51,0947370"
CGR 11,Bueiro,SPA 621/310,14/01/2025,"2,8000","19,00","2,00",Bueiro Duplo Celular de Concreto,"-20,6257080","-51,0877520","-20,6257080","-51,0877520"
CGR 11,Bueiro,SPA 621/310,14/01/2025,"3,9000","31,00","2,00",Bueiro Simples Tubular Metálico,"-20,6257080","-51,0877520","-20,6257080","-51,0877520"
CGR 11,Bueiro,SPA 621/310,14/01/2025,"4,3500","23,00","1,20",Bueiro Simples Tubular de Concreto,"-20,6535110","-51,1121070","-20,6257080","-51,0877520"
CGR 11,Bueiro,SPI 627/310,31/05/2023,"0,3800","17,20","1,20",Bueiro Duplo Tubular de Concreto,"-20,5900680","-51,1165690","-20,5901380","-51,1163660"
CGR 11,Bueiro,SPI 627/310,31/05/2023,"1,8500","14,30","2,00",Bueiro Simples Celular de Concreto,"-20,6023880","-51,1226210","-20,6024460","-51,1224810"
